course_section_id,course_id,course_section_status,max_enrollment,delivery_mode
122441,273171,active,28,FaceToFace
19562,322848,active,28,FaceToFace
66863,275683,active,28,FaceToFace
6363,234204,active,28,FaceToFace
40055,256102,active,28,FaceToFace
78498,314201,active,28,FaceToFace
118738,260798,active,28,FaceToFace
57884,232009,active,28,FaceToFace
48002,192371,active,28,FaceToFace
108915,195318,active,28,FaceToFace
33291,192371,active,28,FaceToFace
14342,316243,active,28,FaceToFace
74951,291587,active,28,FaceToFace
156161,230210,active,28,FaceToFace
94206,305526,active,28,FaceToFace
116798,174575,active,28,FaceToFace
8884,171091,active,28,FaceToFace
146896,203193,active,28,FaceToFace
87344,192371,active,28,FaceToFace
138483,330949,active,28,FaceToFace
100743,330636,active,28,FaceToFace
130586,273171,active,28,FaceToFace
151709,174928,active,28,FaceToFace
159012,187860,active,28,FaceToFace
45312,282903,active,28,FaceToFace
133164,186195,active,28,FaceToFace
152574,212334,active,28,FaceToFace
52302,317060,active,28,FaceToFace
187266,347243,active,28,FaceToFace
119108,305526,active,28,FaceToFace
121572,264326,active,28,FaceToFace
158353,324312,active,28,FaceToFace
112782,253514,active,28,FaceToFace
101526,195318,active,28,FaceToFace
114939,192371,active,28,FaceToFace
106300,192371,active,28,FaceToFace
66778,288714,active,28,FaceToFace
108302,201972,active,28,FaceToFace
156835,174928,active,28,FaceToFace
160023,262608,active,28,FaceToFace
7173,273171,active,28,FaceToFace
190734,349602,active,28,FaceToFace
154253,324312,active,28,FaceToFace
141438,196595,active,28,FaceToFace
195282,355243,active,28,FaceToFace
189481,354720,active,28,FaceToFace
189519,349536,active,28,FaceToFace
56870,291587,active,28,FaceToFace
159090,327408,active,28,FaceToFace
118259,167635,active,28,FaceToFace
32440,292804,active,28,FaceToFace
72624,323000,active,28,FaceToFace
190020,347404,active,28,FaceToFace
69339,337849,active,28,FaceToFace
151808,198372,active,28,FaceToFace
191768,351272,active,28,FaceToFace
73302,234204,active,28,FaceToFace
140805,241847,active,28,FaceToFace
40282,325238,active,28,FaceToFace
98019,192371,active,28,FaceToFace
51858,174575,active,28,FaceToFace
92790,274980,active,28,FaceToFace
151445,329542,active,28,FaceToFace
150663,269103,active,28,FaceToFace
155153,174928,active,28,FaceToFace
158678,174928,active,28,FaceToFace
73658,273171,active,28,FaceToFace
95403,278107,active,28,FaceToFace
137416,191570,active,28,FaceToFace
100458,192371,active,28,FaceToFace
193984,356621,active,28,FaceToFace
76969,255398,active,28,FaceToFace
131391,230351,active,28,FaceToFace
91457,174575,active,28,FaceToFace
89449,316933,active,28,FaceToFace
15007,220286,active,28,FaceToFace
130511,281002,active,28,FaceToFace
153131,222235,active,28,FaceToFace
193499,351843,active,28,FaceToFace
33804,248401,active,28,FaceToFace
18713,174575,active,28,FaceToFace
189733,354962,active,28,FaceToFace
41387,226429,active,28,FaceToFace
152564,165600,active,28,FaceToFace
62414,283336,active,28,FaceToFace
78999,174575,active,28,FaceToFace
136041,189837,active,28,FaceToFace
188217,350837,active,28,FaceToFace
150306,308653,active,28,FaceToFace
36322,343613,active,28,FaceToFace
118726,260781,active,28,FaceToFace
17663,298632,active,28,FaceToFace
153030,173994,active,28,FaceToFace
138028,220286,active,28,FaceToFace
97609,188650,active,28,FaceToFace
75627,253697,active,28,FaceToFace
127471,179010,active,28,FaceToFace
159089,281395,,28,FaceToFace
126467,305526,active,28,FaceToFace
150956,174928,active,28,FaceToFace
18341,220939,active,28,FaceToFace
134155,233682,active,28,FaceToFace
10427,219211,active,28,FaceToFace
192888,350301,active,28,FaceToFace
39325,273171,active,28,FaceToFace
111285,282903,active,28,FaceToFace
153781,188370,active,28,FaceToFace
113609,174575,active,28,FaceToFace
118055,192371,active,28,FaceToFace
21508,325220,active,28,FaceToFace
127900,174575,active,28,FaceToFace
134530,273171,active,28,FaceToFace
155279,261523,active,28,FaceToFace
8361,170463,active,28,FaceToFace
155346,174928,active,28,FaceToFace
190903,352204,active,28,FaceToFace
42261,221543,active,28,FaceToFace
2077,301070,active,28,FaceToFace
128908,325238,active,28,FaceToFace
9437,282903,active,28,FaceToFace
151013,174928,active,28,FaceToFace
155881,318151,active,28,FaceToFace
103960,273171,active,28,FaceToFace
192947,350378,active,28,FaceToFace
152120,324312,active,28,FaceToFace
53235,273171,active,28,FaceToFace
144011,298632,active,28,FaceToFace
92916,234204,active,28,FaceToFace
4961,212648,active,28,FaceToFace
57133,273171,active,28,FaceToFace
57838,220939,active,28,FaceToFace
122857,173417,active,28,FaceToFace
28263,273171,active,28,FaceToFace
117599,234204,active,28,FaceToFace
31450,220286,active,28,FaceToFace
123197,312323,active,28,FaceToFace
26241,192994,active,28,FaceToFace
44578,305526,active,28,FaceToFace
153997,329890,active,28,FaceToFace
129036,319426,active,28,FaceToFace
114026,255055,active,28,FaceToFace
152999,174928,active,28,FaceToFace
157238,174928,active,28,FaceToFace
74154,297708,active,28,FaceToFace
129559,205840,active,28,FaceToFace
152810,309021,active,28,FaceToFace
74863,252745,active,28,FaceToFace
104136,234204,active,28,FaceToFace
62811,273171,active,28,FaceToFace
45411,275683,active,28,FaceToFace
150013,211515,active,28,FaceToFace
14053,174575,active,28,FaceToFace
10750,219587,active,28,FaceToFace
59510,273171,active,28,FaceToFace
139926,220286,active,28,FaceToFace
8384,263012,active,28,FaceToFace
153488,182824,active,28,FaceToFace
196119,350839,active,28,FaceToFace
1366,234204,active,28,FaceToFace
186959,351272,active,28,FaceToFace
139320,285985,active,28,FaceToFace
24032,298632,active,28,FaceToFace
153269,174928,active,28,FaceToFace
66259,242120,active,28,FaceToFace
155614,267277,active,28,FaceToFace
79644,258749,active,28,FaceToFace
27749,194900,active,28,FaceToFace
152800,216539,active,28,FaceToFace
37638,275683,active,28,FaceToFace
66199,333985,active,28,FaceToFace
136481,234204,active,28,FaceToFace
82869,170155,active,28,FaceToFace
78958,211892,active,28,FaceToFace
186994,351843,active,28,FaceToFace
137976,218167,active,28,FaceToFace
133961,323000,active,28,FaceToFace
87751,234204,active,28,FaceToFace
10564,323000,active,28,FaceToFace
153459,320740,active,28,FaceToFace
152075,249289,active,28,FaceToFace
64213,192371,active,28,FaceToFace
5560,305399,active,28,FaceToFace
3958,257420,active,28,FaceToFace
112998,275683,active,28,FaceToFace
131389,183927,active,28,FaceToFace
151092,184783,active,28,FaceToFace
79378,174575,active,28,FaceToFace
110651,192371,active,28,FaceToFace
5968,260024,active,28,FaceToFace
143085,192371,active,28,FaceToFace
149780,299196,active,28,FaceToFace
195339,352693,active,28,FaceToFace
195772,347867,active,28,FaceToFace
7870,308367,active,28,FaceToFace
94021,230463,active,28,FaceToFace
2370,301445,active,28,FaceToFace
151165,278772,active,28,FaceToFace
51383,273171,active,28,FaceToFace
111190,343528,active,28,FaceToFace
34090,202780,active,28,FaceToFace
33577,248145,active,28,FaceToFace
157091,200381,active,28,FaceToFace
70411,192371,active,28,FaceToFace
145180,201071,active,28,FaceToFace
150790,225564,active,28,FaceToFace
82414,226429,active,28,FaceToFace
61803,236698,active,28,FaceToFace
36259,273171,active,28,FaceToFace
80866,218167,active,28,FaceToFace
121055,226429,active,28,FaceToFace
67145,323000,active,28,FaceToFace
193594,351007,active,28,FaceToFace
8766,192371,active,28,FaceToFace
194679,349420,active,28,FaceToFace
73322,296770,active,28,FaceToFace
159493,324312,active,28,FaceToFace
142557,243900,active,28,FaceToFace
59918,234453,active,28,FaceToFace
153660,324312,active,28,FaceToFace
157049,174928,active,28,FaceToFace
156959,243662,active,28,FaceToFace
57655,190162,active,28,FaceToFace
80366,273171,active,28,FaceToFace
48868,312831,active,28,FaceToFace
8380,314201,active,28,FaceToFace
159240,324312,active,28,FaceToFace
156031,274209,active,28,FaceToFace
1699,298632,active,28,FaceToFace
26407,234204,active,28,FaceToFace
157582,174928,active,28,FaceToFace
113806,254790,active,28,FaceToFace
136899,283032,active,28,FaceToFace
157697,324312,active,28,FaceToFace
154526,174928,active,28,FaceToFace
157021,174928,active,28,FaceToFace
56353,220286,active,28,FaceToFace
63265,238454,active,28,FaceToFace
31480,245618,active,28,FaceToFace
153506,275608,active,28,FaceToFace
156451,327040,active,28,FaceToFace
158426,174928,active,28,FaceToFace
156519,324312,active,28,FaceToFace
60346,305526,active,28,FaceToFace
150912,274227,active,28,FaceToFace
30076,220286,active,28,FaceToFace
92277,282903,active,28,FaceToFace
11208,220196,active,28,FaceToFace
91335,226429,active,28,FaceToFace
98223,323000,active,28,FaceToFace
22676,174575,active,28,FaceToFace
152542,211822,active,28,FaceToFace
9176,273171,active,28,FaceToFace
29112,192371,active,28,FaceToFace
154849,186926,active,28,FaceToFace
13192,222691,active,28,FaceToFace
19385,230704,active,28,FaceToFace
108527,325238,active,28,FaceToFace
94601,277085,active,28,FaceToFace
107433,292935,active,28,FaceToFace
75658,299603,active,28,FaceToFace
188022,349602,active,28,FaceToFace
156620,238074,active,28,FaceToFace
12153,267631,active,28,FaceToFace
18123,291587,active,28,FaceToFace
76576,208826,active,28,FaceToFace
17071,181199,active,28,FaceToFace
19070,276262,active,28,FaceToFace
59887,326261,active,28,FaceToFace
144909,246842,active,28,FaceToFace
68171,198367,active,28,FaceToFace
90269,220939,active,28,FaceToFace
139367,234204,active,28,FaceToFace
37730,325238,active,28,FaceToFace
3468,226429,active,28,FaceToFace
58165,232362,active,28,FaceToFace
69542,280438,active,28,FaceToFace
153687,186561,active,28,FaceToFace
37717,160824,active,28,FaceToFace
192105,346841,active,28,FaceToFace
116291,303695,active,28,FaceToFace
120140,192371,active,28,FaceToFace
154764,297796,active,28,FaceToFace
48538,323000,active,28,FaceToFace
46978,282903,active,28,FaceToFace
144841,305526,active,28,FaceToFace
153455,182288,active,28,FaceToFace
20330,221543,active,28,FaceToFace
134744,280333,active,28,FaceToFace
155978,227292,active,28,FaceToFace
120363,308844,active,28,FaceToFace
81596,192371,active,28,FaceToFace
144161,291587,active,28,FaceToFace
1923,220939,active,28,FaceToFace
153371,319150,active,28,FaceToFace
56877,276671,active,28,FaceToFace
12061,313503,active,28,FaceToFace
154298,174928,active,28,FaceToFace
12296,325238,active,28,FaceToFace
119346,168993,active,28,FaceToFace
195548,352894,active,28,FaceToFace
155390,186926,active,28,FaceToFace
48463,281002,active,28,FaceToFace
64938,332453,active,28,FaceToFace
191065,351067,active,28,FaceToFace
53794,282903,active,28,FaceToFace
82811,234204,active,28,FaceToFace
105419,298632,active,28,FaceToFace
63710,273171,active,28,FaceToFace
152427,255384,active,28,FaceToFace
156270,262608,active,28,FaceToFace
108449,248154,active,28,FaceToFace
151011,229798,,28,FaceToFace
153973,262608,active,28,FaceToFace
191155,353784,active,28,FaceToFace
141200,242340,active,28,FaceToFace
83247,170622,active,28,FaceToFace
150577,324312,active,28,FaceToFace
25213,275683,active,28,FaceToFace
2371,255521,active,28,FaceToFace
19825,192371,active,28,FaceToFace
157856,167787,active,28,FaceToFace
18699,183365,active,28,FaceToFace
108772,340613,active,28,FaceToFace
137903,226429,active,28,FaceToFace
91697,181200,active,28,FaceToFace
146276,202446,active,28,FaceToFace
93197,174575,active,28,FaceToFace
186945,346947,,28,FaceToFace
25420,284071,active,28,FaceToFace
101562,275683,active,28,FaceToFace
159292,285231,active,28,FaceToFace
71298,202318,active,28,FaceToFace
119059,226429,active,28,FaceToFace
93219,275472,active,28,FaceToFace
67529,335641,active,28,FaceToFace
26320,221543,active,28,FaceToFace
139449,325238,active,28,FaceToFace
154604,324312,active,28,FaceToFace
39969,325238,active,28,FaceToFace
102575,240982,active,28,FaceToFace
7120,168895,active,28,FaceToFace
8642,281002,active,28,FaceToFace
82612,323000,active,28,FaceToFace
11061,266228,active,28,FaceToFace
36663,206026,active,28,FaceToFace
53708,234204,active,28,FaceToFace
190620,350635,active,28,FaceToFace
131750,322689,active,28,FaceToFace
150863,227196,active,28,FaceToFace
75119,160469,active,28,FaceToFace
45998,234204,active,28,FaceToFace
156251,174928,active,28,FaceToFace
29248,288795,active,28,FaceToFace
151146,324150,active,28,FaceToFace
16208,174575,active,28,FaceToFace
7714,305526,active,28,FaceToFace
21038,221543,active,28,FaceToFace
51660,177815,active,28,FaceToFace
143924,234204,active,28,FaceToFace
75040,160385,active,28,FaceToFace
2938,210162,active,28,FaceToFace
79076,275683,active,28,FaceToFace
89708,178724,active,28,FaceToFace
111449,297793,active,28,FaceToFace
129128,273171,active,28,FaceToFace
192406,355013,active,28,FaceToFace
147045,249368,active,28,FaceToFace
122716,311706,active,28,FaceToFace
135235,232320,active,28,FaceToFace
28923,220939,active,28,FaceToFace
144143,291587,active,28,FaceToFace
152210,343430,,28,FaceToFace
108178,232320,active,28,FaceToFace
68727,323000,active,28,FaceToFace
58393,278481,active,28,FaceToFace
48765,312716,active,28,FaceToFace
134274,187603,active,28,FaceToFace
63289,192371,active,28,FaceToFace
37520,221543,active,28,FaceToFace
151537,174928,active,28,FaceToFace
194687,349429,active,28,FaceToFace
149774,253233,active,28,FaceToFace
131735,305526,active,28,FaceToFace
155788,324312,active,28,FaceToFace
91843,281002,active,28,FaceToFace
103265,241803,active,28,FaceToFace
97827,235172,active,28,FaceToFace
149959,174928,active,28,FaceToFace
138058,284457,active,28,FaceToFace
190373,352970,active,28,FaceToFace
191211,351843,active,28,FaceToFace
152160,204468,active,28,FaceToFace
156736,174928,active,28,FaceToFace
105574,220286,active,28,FaceToFace
32934,325238,active,28,FaceToFace
118081,305950,active,28,FaceToFace
123642,266869,active,284,FaceToFace
196449,348508,active,29,FaceToFace
65504,287173,active,29,FaceToFace
112898,297514,active,29,FaceToFace
115717,305526,active,29,FaceToFace
84715,275066,active,29,FaceToFace
20810,278291,active,29,FaceToFace
133205,324467,active,29,FaceToFace
186962,346954,active,29,FaceToFace
2031,209012,active,29,FaceToFace
139633,275066,active,29,FaceToFace
97025,297514,active,29,FaceToFace
55146,275066,active,29,FaceToFace
82278,275066,active,29,FaceToFace
50772,305526,active,29,FaceToFace
40088,297514,active,29,FaceToFace
143058,275066,active,29,FaceToFace
20276,297514,active,29,FaceToFace
150383,264299,active,29,FaceToFace
148605,343291,active,29,FaceToFace
94910,275066,active,29,FaceToFace
6530,305526,active,29,FaceToFace
192358,352393,active,29,FaceToFace
46593,297514,active,29,FaceToFace
34810,203688,active,29,FaceToFace
77433,297514,active,29,FaceToFace
133273,297514,active,29,FaceToFace
92041,297514,active,29,FaceToFace
154763,205834,,29,FaceToFace
122937,275066,active,29,FaceToFace
80635,167328,active,29,FaceToFace
158913,232496,active,29,FaceToFace
64138,331416,active,29,FaceToFace
101425,275066,active,29,FaceToFace
37147,252708,active,29,FaceToFace
45921,263276,active,29,FaceToFace
33273,280438,active,29,FaceToFace
117012,305526,active,29,FaceToFace
105193,305526,active,29,FaceToFace
72662,275066,active,29,FaceToFace
193542,356202,active,29,FaceToFace
39741,305526,active,29,FaceToFace
158356,269008,active,29,FaceToFace
20815,278292,active,29,FaceToFace
189073,354309,active,29,FaceToFace
146205,248309,active,29,FaceToFace
53329,275066,active,29,FaceToFace
127005,316953,active,29,FaceToFace
192547,347295,active,29,FaceToFace
194763,353947,active,29,FaceToFace
24730,297514,active,29,FaceToFace
156460,235389,active,29,FaceToFace
196600,356558,active,29,FaceToFace
138577,275066,active,29,FaceToFace
76217,275066,active,29,FaceToFace
158115,269008,active,29,FaceToFace
70796,225494,active,29,FaceToFace
117120,305526,active,29,FaceToFace
34414,249190,active,29,FaceToFace
58380,232628,active,29,FaceToFace
137718,186288,active,29,FaceToFace
38537,300188,active,29,FaceToFace
152631,262608,active,29,FaceToFace
195521,347626,active,29,FaceToFace
187217,347201,active,29,FaceToFace
30224,297514,active,29,FaceToFace
100483,225494,active,29,FaceToFace
137338,297514,active,29,FaceToFace
84325,275066,active,29,FaceToFace
146325,261230,active,29,FaceToFace
105980,305526,active,29,FaceToFace
154648,262608,active,29,FaceToFace
88228,315393,active,29,FaceToFace
81583,305526,active,29,FaceToFace
8657,263319,active,29,FaceToFace
49419,305526,active,29,FaceToFace
141799,297514,active,29,FaceToFace
117300,166469,active,29,FaceToFace
1101,297514,active,29,FaceToFace
88611,261230,active,29,FaceToFace
11847,174786,active,29,FaceToFace
89692,305526,active,29,FaceToFace
92903,275066,active,29,FaceToFace
40768,302921,active,29,FaceToFace
152089,203448,active,29,FaceToFace
78436,297514,active,29,FaceToFace
100873,297514,active,29,FaceToFace
40641,275066,active,29,FaceToFace
86938,275066,active,29,FaceToFace
76764,275066,active,29,FaceToFace
